 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd,, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, min_seg_size_forward, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,60130920,5,3,216,1533,198,0,0,0,0,0,112,72,0,0,0,1,0,0,0,0,0,112,0,0,0,0,0,0,5,216,3,1533,8192,946,4,20,0,0,0,112,72,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,60130912,5,3,213,1619,195,0,0,0,0,0,112,72,0,0,0,1,0,0,0,0,0,112,0,0,0,0,0,0,5,213,3,1619,8192,946,4,20,0,0,0,112,72,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,3895966,5,1,135,46,46,6,1,0,0,0,100,20,0,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,135,1,46,258,360,4,20,0,0,0,100,20,0,1,0,0,1,0,0,0,1,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,3895242,5,1,135,46,46,6,1,0,0,0,100,20,0,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,135,1,46,258,360,4,20,0,0,0,100,20,0,1,0,0,1,0,0,0,1,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,3896308,5,1,135,46,46,6,1,0,0,0,100,20,0,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,135,1,46,257,424,4,20,0,0,0,100,20,0,1,0,0,1,0,0,0,1,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,3895052,5,1,135,46,46,6,1,0,0,0,100,20,0,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,135,1,46,255,360,4,20,0,0,0,100,20,0,1,0,0,1,0,0,0,1,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,3896461,5,1,135,46,46,6,1,0,0,0,100,20,0,1,0,0,1,0,0,0,0,100,0,0,0,0,0,0,5,135,1,46,255,360,4,20,0,0,0,100,20,0,1,0,0,1,0,0,0,1,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,31020664,8,4,372,452,52,41,0,0,0,0,184,128,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,8,372,4,452,-1,-1,7,20,0,0,0,184,128,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,83718,4,2,184,300,46,46,0,0,0,0,80,64,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,4,184,2,300,-1,-1,3,20,0,0,0,80,64,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,10706606,29,24,8142,4220,3072,0,0,0,0,0,604,504,0,0,0,1,0,0,0,0,0,604,0,0,0,0,0,0,29,8142,24,4220,8192,2050,27,20,0,0,0,604,504,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,60166984,6,4,237,4593,213,0,0,0,0,0,132,92,0,0,0,1,0,0,0,0,0,132,0,0,0,0,0,0,6,237,4,4593,8192,946,5,20,0,0,0,132,92,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,24027,2,2,68,100,34,34,0,0,0,0,64,64,0,0,0,0,0,0,0,0,1,64,0,0,0,0,0,0,2,68,2,100,-1,-1,1,32,0,0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8080,1029807,3,3,0,18,0,0,0,0,0,0,92,60,0,0,0,1,0,0,0,0,1,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0,0,0,92,60,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,2979847,2,1,0,0,0,0,0,0,0,0,64,32,0,0,0,0,1,0,0,0,0,64,0,0,0,0,0,0,2,0,1,0,437,63,0,32,0,0,0,64,32,0,0,0,0,1,0,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,28315,1,1,6,6,6,6,0,0,0,0,20,20,0,0,0,0,1,1,0,0,1,20,0,0,0,0,0,0,1,6,1,6,274,1024,0,20,0,0,0,20,20,0,0,0,0,1,1,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,28466,1,1,6,6,6,6,0,0,0,0,20,20,0,0,0,0,1,1,0,0,1,20,0,0,0,0,0,0,1,6,1,6,274,1024,0,20,0,0,0,20,20,0,0,0,0,1,1,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,101027175,14,12,1029,991,460,0,1,0,0,0,448,384,0,1,0,0,1,0,0,0,0,448,0,0,0,0,0,0,14,1029,12,991,428,407,5,32,0,0,0,448,384,0,1,0,0,1,0,0,0,1,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,330,2,2,74,198,37,37,0,0,0,0,40,40,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,2,74,2,198,-1,-1,1,20,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,221,2,2,74,106,37,37,0,0,0,0,40,40,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,2,74,2,106,-1,-1,1,20,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,302,2,2,70,460,35,35,0,0,0,0,64,80,0,0,0,0,0,0,0,0,1,64,0,0,0,0,0,0,2,70,2,460,-1,-1,1,32,0,0,0,64,80,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,283,2,2,70,460,35,35,0,0,0,0,64,64,0,0,0,0,0,0,0,0,1,64,0,0,0,0,0,0,2,70,2,460,-1,-1,1,32,0,0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,166,2,2,70,302,35,35,0,0,0,0,64,64,0,0,0,0,0,0,0,0,1,64,0,0,0,0,0,0,2,70,2,302,-1,-1,1,32,0,0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,275,2,2,80,290,40,40,0,0,0,0,40,40,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,2,80,2,290,-1,-1,1,20,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,266,2,2,80,326,40,40,0,0,0,0,40,40,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,2,80,2,326,-1,-1,1,20,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,102033,2,2,64,196,32,32,0,0,0,0,40,64,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,2,64,2,196,-1,-1,1,20,0,0,0,40,64,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,51453,2,2,64,204,32,32,0,0,0,0,40,40,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,2,64,2,204,-1,-1,1,20,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,1140,2,2,72,246,36,36,0,0,0,0,64,64,0,0,0,0,0,0,0,0,1,64,0,0,0,0,0,0,2,72,2,246,-1,-1,1,32,0,0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,293,2,2,72,328,36,36,0,0,0,0,64,64,0,0,0,0,0,0,0,0,1,64,0,0,0,0,0,0,2,72,2,328,-1,-1,1,32,0,0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1333970,41,42,2664,6954,456,0,0,0,0,0,1328,1360,0,0,0,1,0,0,0,0,1,1328,0,0,0,0,0,0,41,2664,42,6954,29200,243,24,32,0,0,0,1328,1360,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,187,1,1,0,0,0,0,0,0,0,0,32,32,0,0,0,0,1,1,0,0,1,32,0,0,0,0,0,0,1,0,1,0,290,243,0,32,0,0,0,32,32,0,0,0,0,1,1,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1335604,41,42,2728,6634,456,0,0,0,0,0,1328,1360,0,0,0,1,0,0,0,0,1,1328,0,0,0,0,0,0,41,2728,42,6634,29200,243,24,32,0,0,0,1328,1360,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,111,1,1,0,0,0,0,0,0,0,0,32,32,0,0,0,0,1,1,0,0,1,32,0,0,0,0,0,0,1,0,1,0,290,243,0,32,0,0,0,32,32,0,0,0,0,1,1,0,0,0,0,0,1,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,143347,47,60,1325,108751,570,0,0,0,0,0,1200,1928,0,0,0,1,0,0,0,0,1,1200,0,0,0,0,0,0,47,1325,60,108751,29200,61,30,20,0,0,0,1200,1928,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,143899,46,58,1325,110185,570,0,0,0,0,0,1168,1864,0,0,0,1,0,0,0,0,1,1168,0,0,0,0,0,0,46,1325,58,110185,29200,61,30,20,0,0,0,1168,1864,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,142605,45,58,1325,108751,570,0,0,0,0,0,1136,1864,0,0,0,1,0,0,0,0,1,1136,0,0,0,0,0,0,45,1325,58,108751,29200,61,30,20,0,0,0,1136,1864,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,142499,46,53,1313,100063,570,0,0,0,0,0,1192,1704,0,0,0,1,0,0,0,0,1,1192,0,0,0,0,0,0,46,1313,53,100063,29200,61,28,20,0,0,0,1192,1704,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,23828,27,31,162,59368,6,6,0,0,0,0,540,992,1,0,0,0,0,0,0,0,1,540,0,0,0,0,0,0,27,162,31,59368,0,61,26,20,0,0,0,540,992,1,0,0,0,0,0,0,0,0,0,0,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,119090,23,28,1169,45025,570,0,0,0,0,0,744,904,0,0,0,1,0,0,0,0,1,744,0,0,0,0,0,0,23,1169,28,45025,29200,61,4,32,0,0,0,744,904,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,23841,26,31,156,59368,6,6,0,0,0,0,520,992,1,0,0,0,0,0,0,0,1,520,0,0,0,0,0,0,26,156,31,59368,0,61,25,20,0,0,0,520,992,1,0,0,0,0,0,0,0,0,0,0,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,199037,47,63,1325,100049,570,0,0,0,0,0,1200,2024,0,0,0,1,0,0,0,0,1,1200,0,0,0,0,0,0,47,1325,63,100049,29200,61,30,20,0,0,0,1200,2024,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,142923,46,60,1307,95705,570,0,0,0,0,0,1204,1928,0,0,0,1,0,0,0,0,1,1204,0,0,0,0,0,0,46,1307,60,95705,29200,61,27,20,0,0,0,1204,1928,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,446800,23,28,1169,43577,570,0,0,0,0,0,744,904,0,0,0,1,0,0,0,0,1,744,0,0,0,0,0,0,23,1169,28,43577,29200,61,4,32,0,0,0,744,904,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,141851,47,55,1325,98601,570,0,0,0,0,0,1200,1768,0,0,0,1,0,0,0,0,1,1200,0,0,0,0,0,0,47,1325,55,98601,29200,61,30,20,0,0,0,1200,1768,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,145376,51,60,1331,110185,570,0,0,0,0,0,1316,1928,0,0,0,1,0,0,0,0,1,1316,0,0,0,0,0,0,51,1331,60,110185,29200,61,31,20,0,0,0,1316,1928,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,142904,47,56,1313,104393,570,0,0,0,0,0,1224,1800,0,0,0,1,0,0,0,0,1,1224,0,0,0,0,0,0,47,1313,56,104393,29200,61,28,20,0,0,0,1224,1800,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,142508,50,59,1331,104393,570,0,0,0,0,0,1284,1896,0,0,0,1,0,0,0,0,1,1284,0,0,0,0,0,0,50,1331,59,104393,29200,61,31,20,0,0,0,1284,1896,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,142561,48,59,1319,110185,570,0,0,0,0,0,1244,1896,0,0,0,1,0,0,0,0,1,1244,0,0,0,0,0,0,48,1319,59,110185,29200,61,29,20,0,0,0,1244,1896,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,142389,52,60,1337,110185,570,0,0,0,0,0,1336,1928,0,0,0,1,0,0,0,0,1,1336,0,0,0,0,0,0,52,1337,60,110185,29200,61,32,20,0,0,0,1336,1928,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,142403,45,58,1319,103922,570,0,0,0,0,0,1148,1864,0,0,0,1,0,0,0,0,1,1148,0,0,0,0,0,0,45,1319,58,103922,29200,61,29,20,0,0,0,1148,1864,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,142089,45,55,1313,104393,570,0,0,0,0,0,1160,1768,0,0,0,1,0,0,0,0,1,1160,0,0,0,0,0,0,45,1313,55,104393,29200,61,28,20,0,0,0,1160,1768,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,142098,49,58,1325,104393,570,0,0,0,0,0,1264,1864,0,0,0,1,0,0,0,0,1,1264,0,0,0,0,0,0,49,1325,58,104393,29200,61,30,20,0,0,0,1264,1864,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,128912,21,26,1169,43577,570,0,0,0,0,0,680,840,0,0,0,1,0,0,0,0,1,680,0,0,0,0,0,0,21,1169,26,43577,29200,61,4,32,0,0,0,680,840,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,143215,50,61,1337,110185,570,0,0,0,0,0,1272,1960,0,0,0,1,0,0,0,0,1,1272,0,0,0,0,0,0,50,1337,61,110185,29200,61,32,20,0,0,0,1272,1960,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,185921,48,58,1337,105841,570,0,0,0,0,0,1208,1864,0,0,0,1,0,0,0,0,1,1208,0,0,0,0,0,0,48,1337,58,105841,29200,61,32,20,0,0,0,1208,1864,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,131198,29,50,1169,92809,570,0,0,0,0,0,936,1608,0,0,0,1,0,0,0,0,1,936,0,0,0,0,0,0,29,1169,50,92809,29200,61,4,32,0,0,0,936,1608,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,187746,48,64,1331,100049,570,0,0,0,0,0,1220,2056,0,0,0,1,0,0,0,0,1,1220,0,0,0,0,0,0,48,1331,64,100049,29200,61,31,20,0,0,0,1220,2056,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,188450,47,59,1325,100049,570,0,0,0,0,0,1200,1896,0,0,0,1,0,0,0,0,1,1200,0,0,0,0,0,0,47,1325,59,100049,29200,61,30,20,0,0,0,1200,1896,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,300724,49,65,1325,102959,570,0,0,0,0,0,1264,2088,0,0,0,1,0,0,0,0,1,1264,0,0,0,0,0,0,49,1325,65,102959,29200,61,30,20,0,0,0,1264,2088,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,195652,49,60,1343,105841,570,0,0,0,0,0,1228,1928,0,0,0,1,0,0,0,0,1,1228,0,0,0,0,0,0,49,1343,60,105841,29200,61,33,20,0,0,0,1228,1928,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,143173,51,58,1337,104393,570,0,0,0,0,0,1304,1864,0,0,0,1,0,0,0,0,1,1304,0,0,0,0,0,0,51,1337,58,104393,29200,61,32,20,0,0,0,1304,1864,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,142748,47,57,1325,108751,570,0,0,0,0,0,1200,1832,0,0,0,1,0,0,0,0,1,1200,0,0,0,0,0,0,47,1325,57,108751,29200,61,30,20,0,0,0,1200,1832,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,142235,47,57,1319,101497,570,0,0,0,0,0,1212,1832,0,0,0,1,0,0,0,0,1,1212,0,0,0,0,0,0,47,1319,57,101497,29200,61,29,20,0,0,0,1212,1832,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,152597,42,51,1283,95705,570,0,0,0,0,0,1124,1640,0,0,0,1,0,0,0,0,1,1124,0,0,0,0,0,0,42,1283,51,95705,29200,61,23,20,0,0,0,1124,1640,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,142263,47,58,1331,104393,570,0,0,0,0,0,1188,1864,0,0,0,1,0,0,0,0,1,1188,0,0,0,0,0,0,47,1331,58,104393,29200,61,31,20,0,0,0,1188,1864,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,142478,49,57,1325,104393,570,0,0,0,0,0,1264,1832,0,0,0,1,0,0,0,0,1,1264,0,0,0,0,0,0,49,1325,57,104393,29200,61,30,20,0,0,0,1264,1832,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,125417,29,55,1169,98601,570,0,0,0,0,0,936,1768,0,0,0,1,0,0,0,0,1,936,0,0,0,0,0,0,29,1169,55,98601,29200,61,4,32,0,0,0,936,1768,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,188411,43,59,1313,105841,570,0,0,0,0,0,1096,1896,0,0,0,1,0,0,0,0,1,1096,0,0,0,0,0,0,43,1313,59,105841,29200,61,28,20,0,0,0,1096,1896,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,141785,44,55,1313,93786,570,0,0,0,0,0,1128,1768,0,0,0,1,0,0,0,0,1,1128,0,0,0,0,0,0,44,1313,55,93786,29200,61,28,20,0,0,0,1128,1768,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,155181,78,106,1457,215903,570,0,0,0,0,0,1928,3400,0,0,0,1,0,0,0,0,1,1928,0,0,0,0,0,0,78,1457,106,215903,29200,61,52,20,0,0,0,1928,3400,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,200946,47,56,1325,100049,570,0,0,0,0,0,1200,1800,0,0,0,1,0,0,0,0,1,1200,0,0,0,0,0,0,47,1325,56,100049,29200,61,30,20,0,0,0,1200,1800,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,142298,45,55,1301,104393,570,0,0,0,0,0,1184,1768,0,0,0,1,0,0,0,0,1,1184,0,0,0,0,0,0,45,1301,55,104393,29200,61,26,20,0,0,0,1184,1768,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,196861,44,58,1319,105841,570,0,0,0,0,0,1116,1864,0,0,0,1,0,0,0,0,1,1116,0,0,0,0,0,0,44,1319,58,105841,29200,61,29,20,0,0,0,1116,1864,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,197144,45,56,1313,100049,570,0,0,0,0,0,1160,1800,0,0,0,1,0,0,0,0,1,1160,0,0,0,0,0,0,45,1313,56,100049,29200,61,28,20,0,0,0,1160,1800,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,142230,53,61,1343,110185,570,0,0,0,0,0,1356,1960,0,0,0,1,0,0,0,0,1,1356,0,0,0,0,0,0,53,1343,61,110185,29200,61,33,20,0,0,0,1356,1960,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,143922,46,59,1313,110185,570,0,0,0,0,0,1192,1896,0,0,0,1,0,0,0,0,1,1192,0,0,0,0,0,0,46,1313,59,110185,29200,61,28,20,0,0,0,1192,1896,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,142755,47,59,1331,108751,570,0,0,0,0,0,1188,1896,0,0,0,1,0,0,0,0,1,1188,0,0,0,0,0,0,47,1331,59,108751,29200,61,31,20,0,0,0,1188,1896,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,124970,31,50,1169,95705,570,0,0,0,0,0,1000,1608,0,0,0,1,0,0,0,0,1,1000,0,0,0,0,0,0,31,1169,50,95705,29200,61,4,32,0,0,0,1000,1608,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,142117,47,54,1325,102959,570,0,0,0,0,0,1200,1736,0,0,0,1,0,0,0,0,1,1200,0,0,0,0,0,0,47,1325,54,102959,29200,61,30,20,0,0,0,1200,1736,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,142224,45,54,1307,102959,570,0,0,0,0,0,1172,1736,0,0,0,1,0,0,0,0,1,1172,0,0,0,0,0,0,45,1307,54,102959,29200,61,27,20,0,0,0,1172,1736,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,143176,48,57,1319,104393,570,0,0,0,0,0,1244,1832,0,0,0,1,0,0,0,0,1,1244,0,0,0,0,0,0,48,1319,57,104393,29200,61,29,20,0,0,0,1244,1832,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,142472,47,65,1319,110185,570,0,0,0,0,0,1212,2088,0,0,0,1,0,0,0,0,1,1212,0,0,0,0,0,0,47,1319,65,110185,29200,61,29,20,0,0,0,1212,2088,0,0,0,1,0,0,0,0,0,0,1,0,BENIGN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
